,Store LocationKey,Month,Year,PizzaSizeKey,DoughKey,CheeseTypeKey,ToppingKey,Qunatity,ProfitKey
712,4.0,7.0,2015.0,4.0,0.0,1.0,3.0,180.0,817.5
713,4.0,1.0,2016.0,4.0,0.0,1.0,0.0,100.0,231.0
714,1.0,9.0,2017.0,4.0,1.0,2.0,2.0,160.0,745.5
715,4.0,3.0,2015.0,2.0,2.0,2.0,1.0,100.0,183.0
716,0.0,1.0,2015.0,1.0,0.0,2.0,1.0,180.0,1029.0
717,1.0,6.0,2019.0,4.0,0.0,0.0,1.0,140.0,504.0
718,3.0,2.0,2017.0,2.0,2.0,0.0,2.0,140.0,214.5
719,2.0,6.0,2019.0,3.0,0.0,2.0,3.0,140.0,498.0
720,4.0,5.0,2018.0,3.0,1.0,2.0,3.0,160.0,646.5
721,4.0,3.0,2016.0,3.0,0.0,2.0,3.0,180.0,711.0
722,1.0,6.0,2017.0,1.0,2.0,2.0,0.0,120.0,232.5
723,0.0,4.0,2017.0,4.0,1.0,2.0,3.0,20.0,69.0
724,3.0,9.0,2019.0,0.0,1.0,0.0,2.0,160.0,388.5
725,2.0,12.0,2019.0,2.0,2.0,1.0,2.0,120.0,271.5
726,4.0,3.0,2015.0,1.0,1.0,0.0,2.0,120.0,690.0
727,0.0,4.0,2016.0,2.0,1.0,1.0,0.0,80.0,171.0
728,2.0,9.0,2018.0,2.0,0.0,2.0,1.0,40.0,105.0
729,4.0,8.0,2017.0,2.0,0.0,0.0,3.0,160.0,334.5
730,3.0,1.0,2015.0,4.0,0.0,2.0,1.0,80.0,250.5
731,1.0,10.0,2016.0,2.0,1.0,2.0,1.0,40.0,103.5
732,3.0,3.0,2016.0,4.0,0.0,2.0,2.0,60.0,312.0
733,4.0,10.0,2016.0,2.0,0.0,1.0,2.0,180.0,376.5
734,3.0,3.0,2017.0,4.0,2.0,2.0,0.0,180.0,513.0
735,3.0,2.0,2016.0,4.0,2.0,0.0,3.0,100.0,429.0
736,2.0,12.0,2016.0,2.0,2.0,1.0,1.0,60.0,273.0
737,0.0,9.0,2016.0,1.0,2.0,2.0,0.0,140.0,340.5
738,3.0,1.0,2016.0,1.0,0.0,0.0,0.0,120.0,495.0
739,3.0,9.0,2015.0,1.0,0.0,2.0,2.0,160.0,762.0
740,0.0,3.0,2018.0,1.0,0.0,1.0,2.0,80.0,156.0
741,0.0,11.0,2017.0,1.0,1.0,2.0,1.0,80.0,358.5
742,4.0,11.0,2016.0,4.0,1.0,2.0,0.0,80.0,147.0
743,4.0,3.0,2017.0,4.0,0.0,0.0,2.0,100.0,520.5
744,2.0,6.0,2019.0,1.0,0.0,0.0,3.0,20.0,30.0
745,4.0,2.0,2018.0,1.0,2.0,2.0,0.0,80.0,262.5
746,2.0,2.0,2017.0,2.0,2.0,0.0,2.0,20.0,102.0
747,3.0,2.0,2017.0,0.0,1.0,1.0,0.0,160.0,895.5
748,1.0,10.0,2015.0,2.0,0.0,2.0,2.0,60.0,324.0
749,0.0,8.0,2017.0,3.0,0.0,1.0,1.0,140.0,748.5
750,3.0,9.0,2016.0,3.0,2.0,1.0,1.0,80.0,288.0
751,4.0,7.0,2015.0,0.0,2.0,1.0,2.0,140.0,237.0
752,4.0,10.0,2018.0,1.0,0.0,1.0,2.0,180.0,730.5
753,1.0,7.0,2017.0,4.0,0.0,2.0,1.0,20.0,118.5
754,3.0,4.0,2016.0,1.0,0.0,1.0,0.0,180.0,1030.5
755,2.0,4.0,2015.0,0.0,0.0,0.0,0.0,80.0,357.0
756,2.0,11.0,2018.0,3.0,1.0,0.0,2.0,80.0,226.5
757,2.0,8.0,2019.0,4.0,2.0,2.0,2.0,60.0,315.0
758,1.0,9.0,2019.0,3.0,2.0,2.0,2.0,140.0,835.5
759,2.0,4.0,2015.0,2.0,2.0,2.0,2.0,120.0,594.0
760,2.0,11.0,2015.0,2.0,1.0,1.0,3.0,100.0,495.0
761,3.0,11.0,2019.0,2.0,0.0,1.0,0.0,160.0,522.0
762,1.0,3.0,2016.0,4.0,2.0,2.0,1.0,20.0,78.0
763,2.0,2.0,2016.0,3.0,0.0,0.0,2.0,80.0,261.0
764,0.0,5.0,2017.0,2.0,2.0,0.0,0.0,80.0,238.5
765,3.0,9.0,2018.0,1.0,2.0,0.0,0.0,60.0,160.5
766,4.0,1.0,2015.0,1.0,0.0,0.0,3.0,60.0,153.0
767,1.0,6.0,2017.0,4.0,2.0,0.0,0.0,120.0,700.5
768,1.0,4.0,2015.0,0.0,0.0,2.0,1.0,180.0,447.0
769,4.0,6.0,2019.0,4.0,2.0,1.0,3.0,180.0,520.5
770,2.0,2.0,2015.0,3.0,1.0,1.0,1.0,100.0,490.5
771,2.0,1.0,2017.0,3.0,0.0,0.0,3.0,40.0,129.0
772,0.0,8.0,2019.0,3.0,0.0,0.0,1.0,140.0,559.5
773,2.0,2.0,2016.0,4.0,1.0,2.0,3.0,140.0,808.5
774,3.0,7.0,2015.0,0.0,0.0,1.0,2.0,180.0,1015.5
775,2.0,6.0,2017.0,2.0,1.0,2.0,1.0,80.0,378.0
776,3.0,4.0,2018.0,3.0,2.0,1.0,1.0,20.0,106.5
777,4.0,11.0,2016.0,2.0,2.0,2.0,3.0,120.0,541.5
778,0.0,9.0,2019.0,0.0,0.0,2.0,0.0,40.0,153.0
779,2.0,12.0,2015.0,2.0,1.0,2.0,0.0,40.0,151.5
780,2.0,12.0,2016.0,1.0,1.0,0.0,0.0,20.0,115.5
781,0.0,11.0,2016.0,4.0,0.0,0.0,1.0,100.0,289.5
782,2.0,12.0,2017.0,0.0,2.0,1.0,1.0,160.0,325.5
783,2.0,4.0,2017.0,1.0,0.0,1.0,1.0,140.0,816.0
784,3.0,5.0,2019.0,2.0,2.0,2.0,1.0,120.0,276.0
785,1.0,10.0,2015.0,4.0,1.0,1.0,1.0,140.0,609.0
786,1.0,9.0,2017.0,0.0,1.0,0.0,1.0,180.0,612.0
787,0.0,1.0,2015.0,4.0,2.0,0.0,1.0,40.0,90.0
788,4.0,7.0,2019.0,0.0,1.0,2.0,1.0,60.0,231.0
789,0.0,8.0,2019.0,4.0,1.0,2.0,0.0,20.0,46.5
790,4.0,8.0,2017.0,0.0,0.0,2.0,3.0,180.0,739.5
791,1.0,9.0,2015.0,0.0,0.0,1.0,1.0,60.0,204.0
792,1.0,8.0,2019.0,0.0,1.0,0.0,0.0,160.0,565.5
793,1.0,9.0,2019.0,2.0,1.0,1.0,3.0,100.0,255.0
794,1.0,11.0,2017.0,3.0,2.0,2.0,1.0,20.0,94.5
795,3.0,4.0,2018.0,2.0,0.0,0.0,0.0,100.0,403.5
796,3.0,12.0,2019.0,4.0,2.0,1.0,0.0,80.0,277.5
797,3.0,11.0,2016.0,1.0,0.0,1.0,0.0,40.0,151.5
798,2.0,11.0,2016.0,1.0,0.0,2.0,0.0,40.0,79.5
799,1.0,10.0,2018.0,3.0,2.0,0.0,0.0,80.0,352.5
800,2.0,4.0,2016.0,2.0,0.0,0.0,0.0,120.0,532.5
801,0.0,5.0,2016.0,2.0,0.0,0.0,0.0,120.0,672.0
802,2.0,7.0,2016.0,4.0,2.0,1.0,3.0,140.0,447.0
803,4.0,5.0,2015.0,0.0,1.0,1.0,3.0,60.0,91.5
804,3.0,8.0,2018.0,1.0,1.0,0.0,0.0,60.0,334.5
805,2.0,12.0,2018.0,0.0,1.0,1.0,1.0,40.0,93.0
806,4.0,9.0,2017.0,1.0,0.0,0.0,3.0,40.0,160.5
807,0.0,5.0,2018.0,2.0,0.0,1.0,2.0,120.0,577.5
808,0.0,11.0,2017.0,3.0,1.0,2.0,0.0,40.0,225.0
809,0.0,1.0,2015.0,4.0,1.0,1.0,0.0,60.0,148.5
810,2.0,3.0,2017.0,4.0,1.0,0.0,1.0,80.0,435.0
811,1.0,11.0,2016.0,1.0,1.0,0.0,1.0,120.0,393.0
812,0.0,10.0,2016.0,2.0,0.0,2.0,0.0,140.0,663.0
813,2.0,5.0,2017.0,3.0,0.0,2.0,3.0,100.0,307.5
814,3.0,9.0,2017.0,1.0,0.0,2.0,1.0,180.0,460.5
815,0.0,12.0,2016.0,4.0,1.0,2.0,2.0,180.0,856.5
816,1.0,1.0,2018.0,3.0,2.0,0.0,3.0,40.0,61.5
817,1.0,11.0,2018.0,2.0,2.0,0.0,0.0,100.0,282.0
818,2.0,1.0,2018.0,3.0,0.0,0.0,2.0,60.0,222.0
819,0.0,5.0,2019.0,2.0,0.0,2.0,1.0,160.0,847.5
820,0.0,1.0,2018.0,4.0,1.0,2.0,1.0,20.0,79.5
821,1.0,1.0,2016.0,2.0,2.0,1.0,2.0,160.0,562.5
822,4.0,11.0,2019.0,1.0,0.0,1.0,3.0,120.0,453.0
823,4.0,7.0,2018.0,4.0,1.0,1.0,1.0,40.0,109.5
824,1.0,4.0,2018.0,1.0,2.0,2.0,1.0,180.0,789.0
825,0.0,6.0,2016.0,3.0,1.0,0.0,2.0,140.0,496.5
826,3.0,6.0,2017.0,4.0,1.0,2.0,2.0,100.0,384.0
827,2.0,1.0,2017.0,0.0,0.0,0.0,0.0,160.0,841.5
828,0.0,12.0,2016.0,1.0,0.0,0.0,3.0,40.0,99.0
829,3.0,6.0,2019.0,0.0,1.0,2.0,0.0,100.0,415.5
830,4.0,10.0,2015.0,0.0,1.0,0.0,1.0,40.0,90.0
831,1.0,12.0,2018.0,1.0,1.0,2.0,2.0,120.0,205.5
832,2.0,5.0,2019.0,2.0,2.0,2.0,0.0,120.0,604.5
833,1.0,7.0,2017.0,1.0,0.0,2.0,3.0,20.0,106.5
834,0.0,6.0,2015.0,0.0,0.0,2.0,2.0,160.0,660.0
835,3.0,6.0,2018.0,4.0,1.0,0.0,2.0,120.0,216.0
836,0.0,8.0,2015.0,4.0,0.0,2.0,1.0,180.0,609.0
837,1.0,2.0,2019.0,2.0,2.0,1.0,0.0,20.0,105.0
838,3.0,6.0,2017.0,2.0,2.0,0.0,0.0,60.0,241.5
839,2.0,6.0,2017.0,1.0,1.0,2.0,2.0,20.0,52.5
840,0.0,5.0,2018.0,3.0,2.0,1.0,2.0,100.0,313.5
841,4.0,3.0,2016.0,4.0,1.0,0.0,1.0,120.0,390.0
842,1.0,8.0,2016.0,2.0,0.0,0.0,0.0,60.0,240.0
843,4.0,7.0,2015.0,3.0,2.0,0.0,0.0,180.0,718.5
844,2.0,9.0,2015.0,1.0,2.0,1.0,1.0,20.0,61.5
845,4.0,4.0,2015.0,3.0,2.0,2.0,3.0,180.0,390.0
846,1.0,3.0,2018.0,3.0,1.0,2.0,1.0,100.0,271.5
847,4.0,10.0,2017.0,4.0,0.0,0.0,3.0,160.0,930.0
848,0.0,12.0,2019.0,3.0,0.0,0.0,2.0,40.0,78.0
849,1.0,1.0,2017.0,4.0,1.0,0.0,3.0,100.0,532.5
850,4.0,6.0,2018.0,4.0,0.0,0.0,1.0,80.0,399.0
851,3.0,4.0,2018.0,2.0,1.0,0.0,3.0,80.0,202.5
852,1.0,2.0,2016.0,4.0,2.0,1.0,3.0,100.0,183.0
853,4.0,10.0,2019.0,0.0,0.0,2.0,2.0,40.0,102.0
854,4.0,4.0,2018.0,0.0,2.0,2.0,3.0,40.0,60.0
855,2.0,4.0,2017.0,1.0,0.0,0.0,1.0,180.0,1014.0
856,0.0,4.0,2016.0,4.0,1.0,0.0,2.0,20.0,34.5
857,4.0,8.0,2015.0,4.0,0.0,1.0,3.0,180.0,337.5
858,1.0,12.0,2015.0,0.0,1.0,2.0,2.0,100.0,199.5
859,1.0,11.0,2017.0,0.0,0.0,2.0,3.0,140.0,525.0
860,1.0,8.0,2016.0,4.0,2.0,0.0,3.0,160.0,853.5
861,4.0,6.0,2016.0,0.0,0.0,1.0,2.0,140.0,744.0
862,4.0,10.0,2017.0,2.0,0.0,2.0,3.0,40.0,69.0
863,4.0,7.0,2018.0,3.0,0.0,2.0,3.0,100.0,516.0
864,4.0,11.0,2015.0,2.0,1.0,1.0,2.0,60.0,321.0
865,0.0,9.0,2019.0,0.0,0.0,2.0,2.0,60.0,120.0
866,1.0,10.0,2019.0,2.0,1.0,0.0,0.0,100.0,186.0
867,3.0,5.0,2018.0,0.0,2.0,0.0,3.0,140.0,369.0
868,4.0,9.0,2015.0,0.0,1.0,1.0,0.0,120.0,541.5
869,0.0,2.0,2016.0,3.0,1.0,1.0,1.0,20.0,106.5
870,4.0,11.0,2018.0,4.0,0.0,2.0,0.0,80.0,216.0
871,2.0,12.0,2016.0,0.0,0.0,2.0,0.0,100.0,535.5
872,1.0,12.0,2016.0,4.0,2.0,0.0,0.0,160.0,924.0
873,2.0,7.0,2019.0,1.0,1.0,0.0,1.0,120.0,561.0
874,1.0,1.0,2015.0,1.0,1.0,2.0,3.0,160.0,399.0
875,4.0,12.0,2019.0,4.0,0.0,2.0,2.0,100.0,511.5
876,4.0,2.0,2015.0,2.0,2.0,0.0,2.0,140.0,646.5
877,0.0,12.0,2017.0,2.0,2.0,2.0,1.0,40.0,64.5
878,0.0,8.0,2017.0,1.0,1.0,0.0,1.0,120.0,630.0
879,2.0,1.0,2015.0,0.0,1.0,0.0,1.0,160.0,888.0
880,2.0,2.0,2017.0,1.0,2.0,1.0,0.0,180.0,826.5
881,4.0,2.0,2017.0,0.0,1.0,1.0,1.0,20.0,108.0
882,4.0,4.0,2015.0,3.0,2.0,1.0,0.0,120.0,192.0
883,3.0,4.0,2015.0,2.0,0.0,2.0,0.0,20.0,58.5
884,2.0,10.0,2019.0,2.0,1.0,0.0,0.0,100.0,523.5
885,2.0,3.0,2018.0,1.0,0.0,0.0,0.0,180.0,336.0
886,2.0,9.0,2019.0,0.0,1.0,2.0,3.0,80.0,192.0
887,1.0,8.0,2016.0,1.0,2.0,2.0,0.0,80.0,291.0
888,2.0,9.0,2018.0,2.0,2.0,0.0,2.0,140.0,696.0
889,2.0,10.0,2018.0,4.0,0.0,1.0,0.0,100.0,591.0
890,4.0,9.0,2015.0,4.0,1.0,0.0,0.0,40.0,126.0
891,4.0,10.0,2015.0,2.0,0.0,2.0,2.0,160.0,844.5
892,4.0,6.0,2016.0,3.0,1.0,2.0,3.0,100.0,459.0
893,4.0,1.0,2019.0,4.0,0.0,2.0,3.0,160.0,457.5
894,2.0,1.0,2018.0,1.0,1.0,1.0,1.0,20.0,117.0
895,1.0,8.0,2019.0,0.0,2.0,0.0,2.0,160.0,774.0
896,4.0,8.0,2019.0,4.0,2.0,0.0,1.0,20.0,39.0
897,4.0,10.0,2019.0,4.0,1.0,2.0,1.0,80.0,460.5
898,0.0,10.0,2019.0,2.0,2.0,1.0,1.0,20.0,105.0
899,2.0,3.0,2015.0,2.0,1.0,1.0,1.0,140.0,799.5
900,4.0,8.0,2017.0,3.0,1.0,0.0,1.0,160.0,312.0
901,4.0,11.0,2017.0,4.0,0.0,1.0,0.0,40.0,85.5
902,4.0,1.0,2016.0,4.0,0.0,2.0,1.0,100.0,319.5
903,0.0,6.0,2016.0,0.0,0.0,2.0,0.0,60.0,216.0
904,1.0,6.0,2015.0,1.0,2.0,2.0,2.0,100.0,562.5
905,4.0,12.0,2019.0,3.0,0.0,2.0,0.0,40.0,156.0
906,4.0,11.0,2019.0,0.0,0.0,2.0,1.0,80.0,219.0
907,4.0,9.0,2018.0,2.0,2.0,1.0,3.0,100.0,432.0
908,2.0,3.0,2017.0,0.0,2.0,2.0,3.0,120.0,612.0
909,2.0,7.0,2016.0,3.0,0.0,1.0,2.0,120.0,633.0
910,4.0,12.0,2015.0,4.0,0.0,0.0,3.0,40.0,180.0
911,2.0,12.0,2019.0,3.0,2.0,1.0,0.0,140.0,289.5
912,0.0,8.0,2018.0,2.0,0.0,1.0,3.0,180.0,736.5
913,0.0,7.0,2015.0,3.0,0.0,2.0,2.0,60.0,130.5
914,0.0,12.0,2018.0,0.0,1.0,1.0,2.0,100.0,405.0
915,1.0,4.0,2017.0,3.0,2.0,1.0,3.0,180.0,579.0
916,2.0,1.0,2017.0,0.0,2.0,0.0,2.0,120.0,208.5
917,3.0,5.0,2015.0,4.0,0.0,2.0,3.0,100.0,346.5
918,1.0,3.0,2017.0,2.0,2.0,1.0,2.0,120.0,687.0
919,3.0,2.0,2017.0,3.0,2.0,1.0,0.0,100.0,270.0
920,3.0,5.0,2018.0,4.0,1.0,0.0,1.0,160.0,342.0
921,2.0,4.0,2016.0,3.0,0.0,2.0,0.0,140.0,414.0
922,3.0,5.0,2019.0,3.0,2.0,2.0,2.0,20.0,112.5
923,2.0,1.0,2019.0,4.0,2.0,1.0,2.0,140.0,238.5
924,0.0,10.0,2017.0,2.0,1.0,0.0,0.0,80.0,304.5
925,1.0,7.0,2015.0,0.0,2.0,1.0,1.0,140.0,808.5
926,0.0,7.0,2019.0,1.0,0.0,1.0,0.0,60.0,162.0
927,4.0,2.0,2015.0,3.0,0.0,1.0,3.0,120.0,694.5
928,2.0,1.0,2017.0,3.0,2.0,1.0,1.0,120.0,234.0
929,3.0,6.0,2017.0,0.0,2.0,2.0,1.0,60.0,256.5
930,0.0,11.0,2019.0,3.0,2.0,1.0,1.0,100.0,373.5
931,1.0,5.0,2017.0,1.0,2.0,0.0,1.0,60.0,166.5
932,0.0,11.0,2017.0,0.0,2.0,1.0,3.0,80.0,144.0
933,2.0,11.0,2018.0,4.0,2.0,1.0,1.0,120.0,421.5
934,4.0,11.0,2018.0,1.0,1.0,1.0,2.0,100.0,346.5
935,4.0,3.0,2015.0,2.0,2.0,0.0,1.0,120.0,603.0
936,0.0,12.0,2017.0,4.0,1.0,1.0,0.0,160.0,700.5
937,3.0,12.0,2015.0,0.0,1.0,1.0,3.0,120.0,282.0
938,0.0,1.0,2015.0,2.0,1.0,1.0,3.0,100.0,537.0
939,4.0,10.0,2015.0,3.0,0.0,1.0,2.0,60.0,318.0
940,3.0,8.0,2016.0,3.0,2.0,2.0,1.0,80.0,283.5
941,0.0,1.0,2018.0,1.0,1.0,1.0,3.0,180.0,508.5
942,0.0,8.0,2019.0,1.0,0.0,2.0,0.0,80.0,358.5
943,2.0,8.0,2018.0,3.0,1.0,0.0,2.0,20.0,91.5
944,2.0,10.0,2016.0,0.0,2.0,1.0,0.0,60.0,129.0
945,0.0,8.0,2016.0,2.0,0.0,2.0,2.0,40.0,201.0
946,1.0,8.0,2015.0,1.0,0.0,1.0,1.0,140.0,483.0
947,0.0,4.0,2015.0,1.0,2.0,1.0,2.0,160.0,828.0
948,0.0,5.0,2019.0,2.0,1.0,0.0,0.0,40.0,166.5
949,4.0,8.0,2015.0,1.0,1.0,0.0,2.0,180.0,456.0
950,0.0,7.0,2019.0,0.0,1.0,0.0,0.0,20.0,88.5
951,4.0,1.0,2016.0,3.0,0.0,0.0,3.0,160.0,703.5
952,1.0,5.0,2018.0,2.0,2.0,0.0,3.0,80.0,337.5
953,2.0,5.0,2017.0,3.0,1.0,2.0,0.0,100.0,570.0
954,0.0,1.0,2016.0,4.0,2.0,0.0,3.0,20.0,43.5
955,1.0,5.0,2016.0,4.0,0.0,0.0,0.0,120.0,288.0
956,2.0,10.0,2016.0,4.0,1.0,0.0,1.0,160.0,921.0
957,1.0,1.0,2018.0,0.0,0.0,0.0,2.0,20.0,51.0
958,2.0,12.0,2018.0,4.0,0.0,2.0,3.0,40.0,229.5
959,4.0,10.0,2016.0,0.0,2.0,2.0,3.0,160.0,741.0
960,3.0,2.0,2018.0,3.0,1.0,0.0,2.0,140.0,421.5
961,3.0,6.0,2017.0,3.0,2.0,1.0,2.0,100.0,388.5
962,4.0,10.0,2015.0,4.0,0.0,2.0,3.0,120.0,465.0
963,0.0,10.0,2017.0,0.0,1.0,2.0,1.0,40.0,217.5
964,0.0,4.0,2017.0,3.0,1.0,1.0,0.0,100.0,243.0
965,0.0,10.0,2015.0,2.0,0.0,2.0,2.0,120.0,495.0
966,4.0,7.0,2017.0,4.0,0.0,1.0,3.0,100.0,220.5
967,2.0,7.0,2018.0,2.0,0.0,1.0,2.0,100.0,546.0
968,0.0,2.0,2017.0,2.0,2.0,1.0,1.0,100.0,198.0
969,3.0,12.0,2016.0,3.0,2.0,1.0,3.0,20.0,31.5
970,0.0,7.0,2016.0,4.0,1.0,1.0,1.0,160.0,600.0
971,4.0,4.0,2015.0,4.0,1.0,0.0,2.0,20.0,72.0
972,1.0,8.0,2019.0,3.0,2.0,0.0,1.0,140.0,703.5
973,1.0,3.0,2016.0,4.0,0.0,0.0,2.0,100.0,445.5
974,4.0,7.0,2016.0,0.0,0.0,2.0,0.0,180.0,676.5
975,4.0,3.0,2016.0,2.0,0.0,2.0,0.0,20.0,111.0
976,2.0,9.0,2015.0,4.0,1.0,0.0,0.0,180.0,904.5
977,0.0,6.0,2019.0,4.0,1.0,1.0,0.0,80.0,229.5
978,0.0,8.0,2019.0,4.0,2.0,0.0,1.0,100.0,304.5
979,1.0,7.0,2016.0,1.0,0.0,2.0,0.0,160.0,874.5
980,4.0,11.0,2017.0,4.0,1.0,0.0,1.0,80.0,220.5
981,3.0,11.0,2018.0,2.0,2.0,2.0,2.0,60.0,351.0
982,2.0,1.0,2019.0,2.0,1.0,2.0,1.0,40.0,238.5
983,2.0,3.0,2019.0,0.0,0.0,1.0,1.0,100.0,274.5
984,3.0,6.0,2016.0,0.0,0.0,1.0,1.0,80.0,351.0
985,3.0,4.0,2017.0,3.0,1.0,0.0,0.0,40.0,63.0
986,1.0,11.0,2018.0,3.0,1.0,1.0,3.0,140.0,339.0
987,1.0,8.0,2017.0,1.0,2.0,2.0,0.0,80.0,412.5
988,3.0,5.0,2016.0,2.0,0.0,0.0,2.0,160.0,949.5
989,1.0,4.0,2019.0,2.0,1.0,2.0,1.0,180.0,861.0
990,2.0,8.0,2017.0,3.0,1.0,1.0,0.0,120.0,598.5
991,2.0,2.0,2018.0,2.0,1.0,2.0,3.0,40.0,111.0
992,4.0,11.0,2016.0,4.0,0.0,2.0,1.0,120.0,330.0
993,3.0,9.0,2016.0,0.0,0.0,1.0,3.0,120.0,333.0
994,0.0,1.0,2018.0,3.0,2.0,1.0,0.0,160.0,402.0
995,3.0,10.0,2018.0,4.0,2.0,0.0,2.0,40.0,223.5
996,3.0,8.0,2015.0,3.0,0.0,1.0,1.0,80.0,283.5
997,0.0,6.0,2016.0,0.0,2.0,2.0,2.0,120.0,445.5
998,4.0,11.0,2016.0,0.0,1.0,1.0,0.0,80.0,127.5
999,3.0,11.0,2019.0,4.0,1.0,1.0,0.0,80.0,261.0
